x_mm,y_mm
1.521111,10.216071
1.301567,10.214538
1.082020,10.213399
0.862473,10.212386
0.642924,10.211634
0.423375,10.211120
0.203826,10.210778
-0.015724,10.210718
-0.235274,10.210808
-0.454823,10.211189
-0.674372,10.211714
-0.893920,10.212529
-1.113468,10.213546
-1.333014,10.214762
-1.552558,10.216292
-1.772102,10.217968
-1.991642,10.219961
-2.211181,10.222125
-2.430717,10.224600
-2.650250,10.227286
-2.869780,10.230252
-3.089305,10.233512
-3.308828,10.236939
-3.528343,10.240845
-3.747857,10.244797
-3.967360,10.249325
-4.186861,10.253985
-4.406352,10.259035
-4.625835,10.264459
-4.845311,10.270154
-5.064772,10.276397
-5.284225,10.282890
-5.503659,10.290029
-5.723083,10.297437
-5.942493,10.305285
-6.161892,10.313398
-6.381283,10.321746
-6.600666,10.330316
-6.820046,10.338948
-7.039421,10.347711
-7.258796,10.356455
-7.478175,10.365116
-7.697557,10.373698
-7.916953,10.381898
-8.136363,10.389731
-8.355794,10.396918
-8.575263,10.402873
-8.794754,10.407811
-9.014295,10.409376
-9.233843,10.408967
-9.453176,10.400091
-9.671549,10.378197
-9.885936,10.332376
-10.104267,10.309298
-10.302302,10.229179
-10.402683,10.038304
-10.475516,9.831989
-10.482388,9.614813
-10.441556,9.399196
-10.396114,9.184405
-10.347926,8.970211
-10.298741,8.756241
-10.249510,8.542283
-10.201278,8.328104
-10.161395,8.112217
-10.124416,7.895804
-10.095215,7.678236
-10.071931,7.459924
-10.052193,7.241279
-10.038023,7.022190
-10.026109,6.802969
-10.018097,6.583570
-10.011912,6.364109
-10.008057,6.144597
-10.005698,5.925060
-10.003991,5.705517
-10.003160,5.485969
-10.002385,5.266421
-10.001856,5.046872
-10.001369,4.827322
-10.001014,4.607773
-10.000729,4.388223
-10.000502,4.168674
-10.000345,3.949124
-10.000218,3.729574
-10.000136,3.510025
-10.000073,3.290475
-10.000039,3.070925
-10.000016,2.851376
-10.000007,2.631826
-10.000003,2.412276
-10.000002,2.192726
-10.000002,1.973177
-10.000002,1.753627
-10.000002,1.534077
-10.000002,1.314527
-10.000002,1.094978
-10.049597,0.928971
-10.268504,0.945757
-10.487411,0.962544
-10.706318,0.979330
-10.925225,0.996116
-11.144132,1.012902
-11.363039,1.029688
-11.581946,1.046474
-11.800853,1.063261
-12.019760,1.080047
-12.238667,1.096833
-12.457575,1.113619
-12.676482,1.130405
-12.895389,1.147191
-13.114296,1.163978
-13.333203,1.180764
-13.552110,1.197550
-13.771017,1.214336
-13.989924,1.231122
-14.208831,1.247908
-14.427738,1.264695
-14.646645,1.281481
-14.863266,1.251247
-15.079512,1.213302
-15.295413,1.173512
-15.510762,1.130769
-15.726111,1.088026
-15.940169,1.039252
-16.154153,0.990131
-16.366860,0.935915
-16.578720,0.878315
-16.789159,0.816003
-16.997559,0.746928
-17.203364,0.670939
-17.405750,0.585838
-17.599967,0.484134
-17.783823,0.365693
-17.940771,0.214657
-18.017195,0.015612
-17.956667,-0.187699
-17.807905,-0.345525
-17.627584,-0.468989
-17.435025,-0.574063
-17.232639,-0.659163
-17.027704,-0.737471
-16.819303,-0.806546
-16.609364,-0.870517
-16.397505,-0.928118
-16.185106,-0.983561
-15.971121,-1.032681
-15.757137,-1.081802
-15.541911,-1.125121
-15.326563,-1.167864
-15.110792,-1.208348
-14.894546,-1.246292
-14.678300,-1.284236
-14.459131,-1.271684
-14.239952,-1.258940
-14.020772,-1.246197
-13.801592,-1.233453
-13.582413,-1.220709
-13.363233,-1.207966
-13.144054,-1.195222
-12.924874,-1.182478
-12.705695,-1.169735
-12.486515,-1.156991
-12.267335,-1.144247
-12.048156,-1.131504
-11.828976,-1.118760
-11.609797,-1.106016
-11.390617,-1.093273
-11.171438,-1.080529
-10.952258,-1.067785
-10.733079,-1.055042
-10.513899,-1.042298
-10.294719,-1.029554
-10.075540,-1.016811
-10.000002,-1.156303
-10.000002,-1.375853
-10.000002,-1.595402
-10.000002,-1.814952
-10.000002,-2.034502
-10.000002,-2.254052
-10.000004,-2.473601
-10.000007,-2.693151
-10.000023,-2.912701
-10.000047,-3.132251
-10.000088,-3.351800
