x_mm,y_mm
10.078008,-7.807605
10.065944,-7.648222
10.053699,-7.488852
10.041671,-7.329471
10.033693,-7.169831
10.026712,-7.010145
10.019990,-6.850448
10.015262,-6.690680
10.011845,-6.530877
10.008579,-6.371071
10.006247,-6.211250
10.005035,-6.051416
10.003846,-5.891581
10.002932,-5.731744
10.002497,-5.571906
10.002063,-5.412067
10.001685,-5.252228
10.001407,-5.092389
10.001140,-4.932550
10.000907,-4.772711
10.000733,-4.612871
10.000579,-4.453032
10.000442,-4.293193
10.000341,-4.133353
10.000260,-3.973514
10.000184,-3.813675
10.000132,-3.653835
10.000095,-3.493996
10.000058,-3.334157
10.000037,-3.174317
10.000024,-3.014478
10.000011,-2.854639
10.000005,-2.694799
10.000003,-2.534960
10.000002,-2.375121
10.000001,-2.215281
10.000001,-2.055442
10.000001,-1.895603
10.000001,-1.735763
10.000001,-1.575924
10.000001,-1.416085
10.000001,-1.256245
10.000001,-1.096406
10.000001,-0.936567
10.000001,-0.776727
10.000001,-0.616888
10.000001,-0.457049
10.000001,-0.297209
10.000001,-0.137370
10.000001,0.022470
10.000001,0.182309
10.000001,0.342148
10.000001,0.501988
10.000001,0.661827
10.000001,0.821666
10.000001,0.981506
10.000001,1.141345
10.000001,1.301184
10.000001,1.461024
10.000001,1.620863
10.000001,1.780702
10.000001,1.940542
10.000001,2.100381
10.000002,2.260220
10.000002,2.420060
10.000003,2.579899
10.000006,2.739738
10.000015,2.899578
10.000027,3.059417
10.000040,3.219256
10.000067,3.379096
10.000104,3.538935
10.000141,3.698774
10.000202,3.858614
10.000280,4.018453
10.000361,4.178292
10.000473,4.338132
10.000619,4.497971
10.000772,4.657810
10.000956,4.817650
10.001210,4.977489
10.001475,5.137328
10.001758,5.297167
10.002177,5.457006
10.002611,5.616844
10.003044,5.776683
10.004146,5.936519
10.005351,6.096354
10.006611,6.256188
10.009335,6.416004
10.012749,6.575807
10.016319,6.735605
10.021570,6.895357
10.028577,7.055043
10.035726,7.214721
10.044636,7.374303
10.056988,7.533665
10.069156,7.693040
10.083149,7.852229
10.102917,8.010841
10.122313,8.169500
10.143197,8.327943
10.168791,8.485719
10.194992,8.643396
10.220705,8.801153
10.246645,8.958874
10.272364,9.116630
10.297098,9.274543
10.320442,9.432666
10.342488,9.590978
10.353218,9.749871
10.323785,9.904406
10.261366,10.051554
10.198947,10.198702
10.040243,10.216908
9.881427,10.234963
9.724680,10.265455
9.565902,10.280087
9.406283,10.288478
9.246502,10.292104
9.086666,10.292475
8.926827,10.292406
8.766993,10.291155
8.607179,10.288360
8.447367,10.285392
8.287560,10.282173
8.127771,10.278165
7.967983,10.274104
7.808196,10.270005
7.648419,10.265563
7.488642,10.261095
7.328866,10.256599
7.169091,10.252068
7.009316,10.247507
6.849542,10.242935
6.689767,10.238431
6.529990,10.233964
6.370213,10.229495
6.210433,10.225137
6.050649,10.220916
5.890866,10.216687
5.731079,10.212603
5.571285,10.208785
5.411492,10.204947
5.251694,10.201293
5.091889,10.197980
4.932084,10.194696
4.772276,10.191546
4.612463,10.188649
4.452648,10.185835
4.292832,10.183105
4.133013,10.180587
3.973191,10.178175
3.813370,10.175801
3.653545,10.173636
3.493719,10.171587
3.333893,10.169533
3.174064,10.167704
3.014234,10.165990
2.854404,10.164276
2.694572,10.162739
2.534739,10.161327
2.374905,10.159932
2.215071,10.158664
2.055236,10.157548
1.895400,10.156457
1.735564,10.155438
1.575727,10.154611
1.415889,10.153805
1.256052,10.153016
1.096214,10.152475
0.936375,10.151944
0.776537,10.151419
0.616698,10.151114
0.456858,10.150851
0.297019,10.150603
0.137180,10.150513
-0.022659,10.150513
-0.182499,10.150530
-0.342338,10.150662
-0.502177,10.150925
-0.662016,10.151199
-0.821855,10.151563
-0.981694,10.152095
-1.141532,10.152626
-1.301370,10.153240
-1.461208,10.154034
-1.621045,10.154840
-1.780882,10.155724
-1.940718,10.156766
-2.100553,10.157857
-2.260388,10.159015
-2.420222,10.160327
-2.580056,10.161722
-2.739889,10.163157
-2.899720,10.164762
-3.059550,10.166476
-3.219380,10.168191
-3.379208,10.170116
-3.539034,10.172169
-3.698860,10.174216
-3.858684,10.176466
-4.018505,10.178860
-4.178326,10.181270
-4.338145,10.183855
-4.497960,10.186634
-4.657774,10.189446
-4.817587,10.192389
-4.977393,10.195629
-5.137199,10.198910
-5.297003,10.202239
-5.456798,10.206039
-5.616591,10.209871
-5.776385,10.213684
-5.936169,10.217881
-6.095952,10.222117
-6.255736,10.226338
-6.415514,10.230748
-6.575291,10.235234
-6.735068,10.239702
-6.894843,10.244223
-7.054617,10.248803
-7.214391,10.253355
-7.374167,10.257876
-7.533943,10.262363
-7.693720,10.266824
-7.853500,10.271174
-8.013287,10.275255
-8.173075,10.279310
-8.332869,10.283090
-8.492678,10.286234
-8.652490,10.289199
-8.812310,10.291559
-8.972145,10.292426
-9.131985,10.292495
-9.291815,10.291404
-9.451540,10.286105
-9.611157,10.277687
-9.768940,10.255713
-9.926455,10.229844
-10.085272,10.211789
-10.216644,10.156981
-10.279063,10.009834
-10.341482,9.862686
-10.355004,9.704588
-10.336351,9.546076
-10.314122,9.387790
-10.290308,9.229736
-10.265230,9.071876
-10.239271,8.914159
-10.213360,8.756434
-10.187728,8.598663
-10.161286,8.441026
-10.136050,8.283192
-10.116905,8.124504
-10.097376,7.965863
-10.077777,7.807236
-10.065735,7.647850
-10.053513,7.488479
-10.041519,7.329095
-10.033562,7.169455
-10.026597,7.009767
-10.019897,6.850070
-10.015186,6.690301
-10.011782,6.530498
-10.008531,6.370692
-10.006213,6.210871
-10.005009,6.051036
-10.003828,5.891201
-10.002921,5.731364
-10.002488,5.571526
-10.002054,5.411687
-10.001677,5.251848
-10.001400,5.092009
-10.001135,4.932170
-10.000902,4.772331
-10.000728,4.612491
-10.000575,4.452652
-10.000438,4.292813
-10.000338,4.132974
-10.000257,3.973134
-10.000182,3.813295
-10.000131,3.653456
-10.000094,3.493616
-10.000057,3.333777
-10.000036,3.173938
-10.000024,3.014098
-10.000011,2.854259
-10.000005,2.694420
-10.000003,2.534580
-10.000002,2.374741
-10.000001,2.214901
-10.000001,2.055062
-10.000001,1.895223
-10.000001,1.735383
-10.000001,1.575544
-10.000001,1.415705
-10.000001,1.255865
-10.000001,1.096026
-10.000001,0.936187
-10.000001,0.776347
-10.000001,0.616508
-10.000001,0.456669
-10.000001,0.296829
-10.000001,0.136990
-10.000001,-0.022849
-10.000001,-0.182689
-10.000001,-0.342528
-10.000001,-0.502367
-10.000001,-0.662207
-10.000001,-0.822046
-10.000001,-0.981885
-10.000001,-1.141725
-10.000001,-1.301564
-10.000001,-1.461403
-10.000001,-1.621243
-10.000001,-1.781082
-10.000001,-1.940921
-10.000001,-2.100761
-10.000002,-2.260600
-10.000002,-2.420440
-10.000004,-2.580279
-10.000006,-2.740118
-10.000015,-2.899958
-10.000028,-3.059797
-10.000041,-3.219636
-10.000068,-3.379476
-10.000106,-3.539315
-10.000143,-3.699154
-10.000204,-3.858994
-10.000283,-4.018833
-10.000364,-4.178672
-10.000476,-4.338512
-10.000623,-4.498351
-10.000776,-4.658190
-10.000962,-4.818029
-10.001216,-4.977869
-10.001482,-5.137708
-10.001766,-5.297547
-10.002186,-5.457386
-10.002621,-5.617224
-10.003055,-5.777063
-10.004166,-5.936898
-10.005379,-6.096733
-10.006651,-6.256567
-10.009388,-6.416383
-10.012815,-6.576186
-10.016402,-6.735984
-10.021673,-6.895735
-10.028697,-7.055420
-10.035866,-7.215098
-10.044805,-7.374678
-10.057180,-7.534037
-10.069371,-7.693411
-10.083407,-7.852596
-10.103209,-8.011204
-10.122636,-8.169858
-10.143560,-8.328297
-10.169163,-8.486071
-10.195364,-8.643748
-10.221076,-8.801506
-10.247003,-8.959228
-10.272701,-9.116988
-10.297415,-9.274904
-10.320742,-9.433030
-10.342774,-9.591343
-10.353431,-9.750241
-10.323869,-9.904748
-10.261461,-10.051901
