x_mm,y_mm
10.002236,5.206802
10.002712,5.368380
10.003325,5.529957
10.003939,5.691534
10.004985,5.853108
10.006629,6.014678
10.008333,6.176248
10.011171,6.337798
10.015562,6.499315
10.020382,6.660822
10.026639,6.822275
10.035626,6.983598
10.045487,7.144875
10.056494,7.306076
10.072562,7.466833
10.089845,7.627484
10.106872,7.788163
10.133116,7.947547
10.160611,8.106769
10.187486,8.266096
10.221940,8.423938
10.258767,8.581263
10.294679,8.738799
10.330859,8.896275
10.367201,9.053713
10.402459,9.211397
10.436070,9.369441
10.467405,9.527951
10.497787,9.686647
10.487609,9.847609
10.422081,9.995304
10.356553,10.142998
10.291026,10.290693
10.130373,10.306728
9.969572,10.322558
9.810161,10.345295
9.654366,10.385554
9.493229,10.397486
9.331979,10.407097
9.170427,10.409516
9.008849,10.409418
8.847275,10.408620
8.685726,10.405740
8.524202,10.401547
8.362683,10.397171
8.201187,10.392029
8.039711,10.386298
7.878236,10.380530
7.716772,10.374450
7.555317,10.368145
7.393863,10.361802
7.232411,10.355412
7.070961,10.348977
6.909512,10.342502
6.748061,10.336096
6.586607,10.329771
6.425153,10.323427
6.263695,10.317181
6.102228,10.311196
5.940761,10.305203
5.779292,10.299254
5.617804,10.293860
5.456317,10.288438
5.294828,10.283071
5.133318,10.278363
4.971806,10.273720
4.810293,10.269154
4.648768,10.265002
4.487239,10.261023
4.325708,10.257109
4.164170,10.253479
4.002628,10.250068
3.841085,10.246691
3.679537,10.243557
3.517985,10.240658
3.356433,10.237752
3.194876,10.235098
3.033316,10.232673
2.871756,10.230247
2.710193,10.228036
2.548627,10.226027
2.387061,10.224053
2.225493,10.222242
2.063923,10.220651
1.902352,10.219106
1.740780,10.217659
1.579206,10.216480
1.417632,10.215340
1.256057,10.214223
1.094481,10.213457
0.932904,10.212705
0.771328,10.211972
0.609750,10.211544
0.448172,10.211171
0.286594,10.210834
0.125016,10.210718
-0.036562,10.210718
-0.198141,10.210755
-0.359719,10.210967
-0.521297,10.211340
-0.682875,10.211735
-0.844452,10.212293
-1.006028,10.213046
-1.167605,10.213798
-1.329180,10.214727
-1.490755,10.215856
-1.652329,10.216996
-1.813902,10.218305
-1.975473,10.219805
-2.137044,10.221349
-2.298614,10.223034
-2.460181,10.224947
-2.621747,10.226919
-2.783312,10.228980
-2.944873,10.231346
-3.106433,10.233769
-3.267993,10.236198
-3.429546,10.239069
-3.591098,10.241972
-3.752650,10.244874
-3.914194,10.248197
-4.075737,10.251614
-4.237278,10.255060
-4.398812,10.258839
-4.560341,10.262826
-4.721869,10.266851
-4.883390,10.271169
-5.044901,10.275823
-5.206412,10.280487
-5.367914,10.285457
-5.529400,10.290893
-5.690888,10.296302
-5.852368,10.301943
-6.013835,10.307916
-6.175303,10.313894
-6.336766,10.320001
-6.498221,10.326300
-6.659676,10.332628
-6.821129,10.338985
-6.982578,10.345437
-7.144028,10.351894
-7.305478,10.358311
-7.466931,10.364678
-7.628386,10.371005
-7.789841,10.377293
-7.951314,10.383148
-8.112789,10.388898
-8.274267,10.394616
-8.435778,10.399243
-8.597302,10.403449
-8.758828,10.407516
-8.920395,10.409364
-9.081973,10.409462
-9.243546,10.409009
-9.405013,10.403963
-9.566155,10.392103
-9.725630,10.371344
-9.881544,10.331224
-10.042345,10.315394
-10.203146,10.299564
-10.320681,10.223851
-10.386209,10.076157
-10.451737,9.928462
-10.493120,9.774952
-10.484045,9.614825
-10.453260,9.456207
-10.420894,9.297908
-10.386532,9.140028
-10.350750,8.982463
-10.314473,8.825010
-10.278468,8.667494
-10.242033,8.510078
-10.205983,8.352575
-10.175356,8.193984
-10.148196,8.034705
-10.120491,7.875520
-10.099187,7.715443
-10.082047,7.554777
-10.064650,7.394138
-10.051322,7.233135
-10.041035,7.071886
-10.031137,6.910611
-10.023442,6.749220
-10.018204,6.587729
-10.013375,6.426223
-10.009455,6.264693
-10.007562,6.103127
-10.005858,5.941557
-10.004274,5.779987
-10.003661,5.618410
-10.003048,5.456833
-10.002456,5.295255
-10.002057,5.133678
-10.001681,4.972100
-10.001327,4.810522
-10.001069,4.648944
-10.000852,4.487366
-10.000649,4.325788
-10.000496,4.164209
-10.000381,4.002631
-10.000272,3.841053
-10.000192,3.679475
-10.000139,3.517896
-10.000087,3.356318
-10.000053,3.194740
-10.000035,3.033161
-10.000017,2.871583
-10.000008,2.710005
-10.000005,2.548426
-10.000003,2.386848
-10.000002,2.225270
-10.000002,2.063692
-10.000002,1.902113
-10.000002,1.740535
-10.000002,1.578957
-10.000002,1.417378
-10.000002,1.255800
-10.000002,1.094222
-10.000002,0.932644
-10.000002,0.771065
-10.000002,0.609487
-10.000002,0.447909
-10.000002,0.286330
-10.000002,0.124752
-10.000002,-0.036826
-10.000002,-0.198405
-10.000002,-0.359983
-10.000002,-0.521561
-10.000002,-0.683139
-10.000002,-0.844718
-10.000002,-1.006296
-10.000002,-1.167874
-10.000002,-1.329453
-10.000002,-1.491031
-10.000002,-1.652609
-10.000002,-1.814187
-10.000002,-1.975766
-10.000002,-2.137344
-10.000002,-2.298922
-10.000004,-2.460501
-10.000005,-2.622079
-10.000010,-2.783657
-10.000026,-2.945236
-10.000044,-3.106814
-10.000062,-3.268392
-10.000112,-3.429970
-10.000165,-3.591549
-10.000219,-3.753127
-10.000322,-3.914705
-10.000437,-4.076284
-10.000559,-4.237862
-10.000739,-4.399440
-10.000956,-4.561018
-10.001185,-4.722596
-10.001484,-4.884174
-10.001861,-5.045752
-10.002246,-5.207330
-10.002724,-5.368907
-10.003339,-5.530485
-10.003953,-5.692062
-10.005009,-5.853636
-10.006664,-6.015206
-10.008380,-6.176775
-10.011239,-6.338324
-10.015650,-6.499842
-10.020489,-6.661348
-10.026773,-6.822800
-10.035792,-6.984121
-10.045677,-7.145396
-10.056714,-7.306596
-10.072834,-7.467348
-10.090148,-7.627995
-10.107206,-7.788671
-10.133530,-7.948042
-10.161070,-8.107256
-10.187988,-8.266576
-10.222482,-8.424410
-10.259318,-8.581733
-10.295228,-8.739270
-10.331397,-8.896748
-10.367714,-9.054192
-10.402944,-9.211882
-10.436529,-9.369932
-10.467840,-9.528446
-10.498204,-9.687146
-10.487716,-9.848073
-10.422202,-9.995774
-10.356689,-10.143475
