x_mm,y_mm
-7.732187,-6.576192
-7.665643,-6.686084
-7.597427,-6.794952
-7.528144,-6.903142
-7.459600,-7.011792
-7.390960,-7.120376
-7.319200,-7.226928
-7.244637,-7.331539
-7.167045,-7.433916
-7.086887,-7.534312
-7.004453,-7.632838
-6.919759,-7.729437
-6.833549,-7.824690
-6.746316,-7.919009
-6.658290,-8.012587
-6.569298,-8.105247
-6.480032,-8.197644
-6.390047,-8.289331
-6.299026,-8.380001
-6.207818,-8.470482
-6.116458,-8.560811
-6.024053,-8.650050
-5.929228,-8.736719
-5.833114,-8.821972
-5.736449,-8.906593
-5.638689,-8.989951
-5.539883,-9.072057
-5.439723,-9.152516
-5.339163,-9.232476
-5.238021,-9.311695
-5.136179,-9.390016
-5.034200,-9.468147
-4.930391,-9.543835
-4.825005,-9.617314
-4.718548,-9.689236
-4.611427,-9.760164
-4.503422,-9.829741
-4.393967,-9.897013
-4.284404,-9.964108
-4.173837,-10.029533
-4.063229,-10.094892
-3.951812,-10.158858
-3.838767,-10.219880
-3.723843,-10.277279
-3.607636,-10.332054
-3.490974,-10.385867
-3.373646,-10.438195
-3.255345,-10.488287
-3.136100,-10.536088
-3.016133,-10.582060
-2.895653,-10.626666
-2.774571,-10.669605
-2.652812,-10.710600
-2.530766,-10.750723
-2.408120,-10.788984
-2.285269,-10.826578
-2.161900,-10.862437
-2.037418,-10.894218
-1.912274,-10.923274
-1.786602,-10.949953
-1.660752,-10.975794
-1.534491,-10.999515
-1.407718,-11.020296
-1.280602,-11.038920
-1.153261,-11.055926
-1.025737,-11.071521
-0.897984,-11.085011
-0.769985,-11.096047
-0.641865,-11.105558
-0.513628,-11.113349
-0.385313,-11.119722
-0.256925,-11.124375
-0.128469,-11.126588
-0.000000,-11.127897
0.128469,-11.126588
0.256925,-11.124375
0.385313,-11.119722
0.513628,-11.113349
0.641865,-11.105558
0.769985,-11.096047
0.897984,-11.085011
1.025737,-11.071521
1.153261,-11.055926
1.280602,-11.038920
1.407718,-11.020296
1.534491,-10.999515
1.660752,-10.975794
1.786602,-10.949953
1.912274,-10.923274
2.037418,-10.894218
2.161900,-10.862437
2.285269,-10.826578
2.408120,-10.788984
2.530766,-10.750723
2.652812,-10.710600
2.774571,-10.669605
2.895653,-10.626666
3.016133,-10.582060
3.136100,-10.536088
3.255345,-10.488287
3.373646,-10.438195
3.490974,-10.385867
3.607636,-10.332054
3.723843,-10.277279
3.838767,-10.219880
3.951812,-10.158858
4.063229,-10.094892
4.173837,-10.029533
4.284404,-9.964108
4.393967,-9.897013
4.503422,-9.829741
4.611427,-9.760164
4.718548,-9.689236
4.825005,-9.617314
4.930391,-9.543835
5.034200,-9.468147
5.136179,-9.390016
5.238021,-9.311695
5.339163,-9.232476
5.439723,-9.152516
5.539883,-9.072057
5.638689,-8.989951
5.736449,-8.906593
5.833114,-8.821972
5.929228,-8.736719
6.024053,-8.650050
6.116458,-8.560811
6.207818,-8.470482
6.299026,-8.380001
6.390047,-8.289331
6.480032,-8.197644
6.569298,-8.105247
6.658290,-8.012587
6.746316,-7.919009
6.833549,-7.824690
6.919759,-7.729437
7.004453,-7.632838
7.086887,-7.534312
7.167045,-7.433916
7.244637,-7.331539
7.319200,-7.226928
7.390960,-7.120376
7.459600,-7.011792
7.528144,-6.903142
7.597427,-6.794952
7.665643,-6.686084
7.732187,-6.576192
7.796879,-6.465196
7.860230,-6.353429
7.922546,-6.241079
7.989644,-6.131610
8.061211,-6.024922
8.132123,-5.917795
8.200344,-5.808938
8.266709,-5.698933
8.330833,-5.587610
8.392487,-5.474899
8.451923,-5.361000
8.518710,-5.251270
8.586143,-5.141915
8.651858,-5.031519
8.715944,-4.920173
8.777521,-4.807417
8.837354,-4.693729
8.895105,-4.578969
8.950835,-4.463214
9.005320,-4.346864
9.059891,-4.230555
9.113547,-4.113826
9.165514,-3.996331
9.216131,-3.878250
9.265160,-3.759501
9.312834,-3.640200
9.358842,-3.520249
9.403618,-3.399829
9.446387,-3.278686
9.487718,-3.157042
9.527343,-3.034832
9.565464,-2.912143
9.602313,-2.789066
9.637185,-2.665415
9.670980,-2.541465
9.702435,-2.416900
9.732756,-2.292056
9.761284,-2.166789
9.788331,-2.041194
9.813824,-1.915277
9.837626,-1.789027
9.859907,-1.662504
9.880240,-1.535649
9.899167,-1.408578
9.916376,-1.281263
9.932121,-1.153758
9.946102,-1.026049
9.958715,-0.898195
9.969270,-0.770160
9.978341,-0.642006
9.985702,-0.513744
9.991471,-0.385399
9.995773,-0.256997
9.998150,-0.128545
9.999476,-0.000076
9.998152,0.128392
9.995778,0.256844
9.991478,0.385247
9.985710,0.513591
9.978352,0.641853
9.969282,0.770008
9.958730,0.898043
9.946118,1.025898
9.932139,1.153606
9.916395,1.281112
9.899188,1.408427
9.880264,1.535498
9.859931,1.662353
9.837654,1.788877
9.813853,1.915127
9.788361,2.041045
9.761316,2.166640
9.732791,2.291908
9.702471,2.416752
9.671018,2.541318
9.637225,2.665268
9.602357,2.788920
9.565509,2.911998
9.527390,3.034687
9.487767,3.156897
9.446437,3.278542
9.403671,3.399686
9.358895,3.520106
9.312889,3.640058
9.265216,3.759359
9.216189,3.878110
9.165575,3.996191
9.113609,4.113687
9.059956,4.230417
9.005384,4.346726
8.950893,4.463073
8.895159,4.578826
8.837404,4.693584
8.777568,4.807271
8.715987,4.920024
8.651897,5.031368
8.586178,5.141761
8.518743,5.251115
8.451946,5.360840
8.392508,5.474737
8.330849,5.587446
8.266718,5.698765
8.200343,5.808764
8.132108,5.917611
8.061177,6.024726
7.989587,6.131399
7.922468,6.240855
7.860146,6.353201
7.796789,6.464966
7.732088,6.575957
7.665536,6.685843
7.597308,6.794703
7.528015,6.902888
7.459467,7.011534
7.390830,7.120120
7.319073,7.226675
7.244512,7.331288
7.166923,7.433667
7.086768,7.534065
7.004336,7.632592
6.919641,7.729191
6.833431,7.824443
6.746200,7.918763
6.658176,8.012345
6.569189,8.105008
6.479925,8.197408
6.389942,8.289097
6.298922,8.379768
6.207716,8.470251
6.116361,8.560585
6.023962,8.649830
5.929142,8.736504
5.833032,8.821761
5.736372,8.906388
5.638617,8.989752
5.539815,9.071863
5.439656,9.152325
5.339098,9.232286
5.237958,9.311508
5.136120,9.389833
5.034145,9.467970
4.930340,9.543664
4.824956,9.617146
4.718502,9.689072
4.611383,9.760004
4.503381,9.829584
4.393929,9.896860
4.284367,9.963959
4.173803,10.029388
4.063197,10.094751
3.951784,10.158722
3.838740,10.219748
3.723819,10.277152
3.607613,10.331931
3.490953,10.385747
3.373627,10.438079
3.255327,10.488174
3.136084,10.535980
3.016119,10.581954
2.895639,10.626564
2.774559,10.669507
2.652801,10.710505
2.530756,10.750633
2.408112,10.788898
2.285262,10.826497
2.161894,10.862361
2.037414,10.894146
1.912270,10.923205
1.786599,10.949887
1.660750,10.975731
1.534490,10.999456
1.407717,11.020240
1.280601,11.038865
1.153260,11.055873
1.025736,11.071470
0.897983,11.084962
0.769985,11.095998
0.641865,11.105510
0.513628,11.113302
0.385313,11.119676
0.256925,11.124329
0.128469,11.126542
