x_mm,y_mm
4.328648,10.257180
4.167226,10.253548
4.005800,10.250135
3.844372,10.246760
3.682940,10.243623
3.521504,10.240721
3.360067,10.237817
3.198627,10.235160
3.037182,10.232731
2.875738,10.230307
2.714290,10.228092
2.552840,10.226079
2.391390,10.224106
2.229937,10.222292
2.068483,10.220696
1.907028,10.219151
1.745571,10.217702
1.584113,10.216516
1.422655,10.215375
1.261196,10.214259
1.099735,10.213482
0.938274,10.212730
0.776813,10.211997
0.615351,10.211559
0.453889,10.211184
0.292427,10.210846
0.130965,10.210722
-0.030498,10.210718
-0.191961,10.210754
-0.353423,10.210959
-0.514885,10.211325
-0.676347,10.211719
-0.837809,10.212270
-0.999270,10.213015
-1.160731,10.213766
-1.322191,10.214687
-1.483649,10.215806
-1.645108,10.216945
-1.806565,10.218246
-1.968021,10.219736
-2.129476,10.221277
-2.290930,10.222954
-2.452382,10.224855
-2.613832,10.226822
-2.775282,10.228878
-2.936727,10.231227
-3.098172,10.233645
-3.259616,10.236072
-3.421054,10.238918
-3.582490,10.241817
-3.743927,10.244717
-3.905356,10.248015
-4.066782,10.251425
-4.228208,10.254867
-4.389627,10.258624
-4.551041,10.262596
-4.712453,10.266616
-4.873858,10.270914
-5.035255,10.275545
-5.196650,10.280205
-5.358037,10.285153
-5.519409,10.290557
-5.680781,10.295963
-5.842146,10.301586
-6.003499,10.307534
-6.164851,10.313507
-6.326198,10.319601
-6.487539,10.325883
-6.648877,10.332205
-6.810215,10.338555
-6.971549,10.344996
-7.132883,10.351448
-7.294218,10.357863
-7.455555,10.364229
-7.616893,10.370555
-7.778234,10.376841
-7.939589,10.382723
-8.100949,10.388476
-8.262310,10.394193
-8.423705,10.398897
-8.585112,10.403132
-8.746523,10.407206
-8.907973,10.409222
-9.069435,10.409454
-9.230897,10.409044
-9.392292,10.404360
-9.553357,10.393044
-9.713559,10.372914
-9.870290,10.334118
-10.030790,10.316533
-10.191475,10.300713
-10.325894,10.212102
-10.391351,10.064503
-10.454983,9.916152
-10.492188,9.759199
-10.480809,9.598166
-10.449880,9.439693
-10.417330,9.281546
-10.382848,9.123808
-10.347042,8.966366
-10.310817,8.809019
-10.274796,8.651626
-10.238434,8.494311
-10.202943,8.336800
-10.172664,8.178202
-10.145481,8.019044
-10.118415,7.859869
-10.097514,7.699766
-10.080369,7.539216
-10.063373,7.378652
-10.050339,7.217717
-10.040099,7.056579
-10.030416,6.895407
-10.022953,6.734118
-10.017757,6.572739
-10.013017,6.411346
-10.009282,6.249927
-10.007408,6.088475
-10.005717,5.927021
-10.004219,5.765566
-10.003607,5.604104
-10.002996,5.442643
-10.002421,5.281181
-10.002025,5.119719
-10.001651,4.958257
-10.001305,4.796795
-10.001051,4.635332
-10.000835,4.473870
-10.000636,4.312408
-10.000487,4.150945
-10.000372,3.989482
-10.000266,3.828020
-10.000188,3.666557
-10.000135,3.505095
-10.000084,3.343632
-10.000052,3.182170
-10.000034,3.020707
-10.000016,2.859244
-10.000008,2.697782
-10.000005,2.536319
-10.000003,2.374857
-10.000002,2.213394
-10.000002,2.051931
-10.000002,1.890469
-10.000002,1.729006
-10.000002,1.567544
-10.000002,1.406081
-10.000002,1.244619
-10.000002,1.083156
-9.999400,0.921746
-10.000105,0.761388
-10.011135,0.600305
-10.019432,0.439057
-10.025184,0.277700
-10.028389,0.116272
-10.029036,-0.045188
-10.026937,-0.206635
-10.022291,-0.368028
-10.015099,-0.529327
-10.005362,-0.690494
-9.992875,-0.851472
-10.000002,-1.012561
-10.000002,-1.174024
-10.000002,-1.335487
-10.000002,-1.496949
-10.000002,-1.658412
-10.000002,-1.819874
-10.000002,-1.981337
-10.000002,-2.142800
-10.000002,-2.304262
-10.000004,-2.465725
-10.000005,-2.627187
-10.000010,-2.788650
-10.000027,-2.950112
-10.000045,-3.111575
-10.000063,-3.273038
-10.000113,-3.434500
-10.000166,-3.595963
-10.000222,-3.757425
-10.000325,-3.918888
-10.000440,-4.080350
-10.000563,-4.241813
-10.000744,-4.403276
-10.000961,-4.564738
-10.001192,-4.726200
-10.001492,-4.887663
-10.001869,-5.049125
-10.002256,-5.210587
-10.002736,-5.372049
-10.003350,-5.533510
-10.003972,-5.694972
-10.005038,-5.856431
-10.006692,-6.017885
-10.008425,-6.179338
-10.011306,-6.340775
-10.015720,-6.502177
-10.020575,-6.663567
-10.026891,-6.824906
-10.035914,-6.986116
-10.045806,-7.147275
-10.056891,-7.308357
-10.073013,-7.469013
-10.090313,-7.629546
-10.107442,-7.790097
-10.133765,-7.949400
-10.161280,-8.108500
-10.188233,-8.267698
-10.222722,-8.425434
-10.259526,-8.582646
-10.295412,-8.740070
-10.331555,-8.897435
-10.367843,-9.054767
-10.403043,-9.212346
-10.436598,-9.370283
-10.467886,-9.528686
-10.498193,-9.687278
-10.487575,-9.848391
-10.422108,-9.995985
-10.356642,-10.143581
